review_id,condition_id,model,model_label,mode,mode_label,question_id,question,category,language,params_b,family,wall_seconds,gpt_human_quality_score,deepseek_human_quality_score,ensemble_human_quality_score,score_abs_diff_mean,score_exact_agreement_count,primary_failure_tag_agreement,gpt_answer_acceptance,gpt_readability,gpt_citation_usefulness,gpt_over_answering_risk,gpt_primary_failure_tag,gpt_secondary_failure_tag,gpt_notes,deepseek_answer_acceptance,deepseek_readability,deepseek_citation_usefulness,deepseek_over_answering_risk,deepseek_primary_failure_tag,deepseek_secondary_failure_tag,deepseek_notes,ensemble_answer_acceptance,ensemble_readability,ensemble_citation_usefulness,ensemble_over_answering_risk,ensemble_clean_pass,two_judge_unanimous_clean_pass,blocking_bad_case,blocking_reasons
s30_review_0046,condition_2d6f542a,Qwen/Qwen3.5-9B,Qwen3.5 9B,agentic,agentic,s30_023,ICUに入学した後、必ず履修しなければならない科目は何ですか？どの公式ページを見るべきですか？,curriculum,ja,9.0,Qwen3.5,10.186,1.0,0.875,0.9375,0.25,3,False,2.0,2.0,2.0,0.0,none,none,Covers PE and language requirements.,1.0,2.0,2.0,0.0,missing_key_condition,none,回答は保健体育と語学の必修要件を正しく示しているが、入学後に必ず履修する全科目の完全な一覧は証拠から断定できないという重要な留保を欠いている。,1.5,2.0,2.0,0.0,True,False,False,
s30_review_0047,condition_44a5acc4,Qwen/Qwen3.5-9B,Qwen3.5 9B,single_shot,single-shot,s30_024,进入ICU以后必须修哪些课程？我应该看哪个官方页面？,curriculum,zh,9.0,Qwen3.5,4.587,0.75,0.625,0.6875,0.25,3,False,1.0,2.0,2.0,1.0,missing_key_condition,over_answering,Lists PE requirements as the full answer without saying the evidence is incomplete.,1.0,2.0,1.0,1.0,over_answering,evidence_insufficient,回答仅列出了保健体育必修课，但问题问的是进入ICU后所有必修课程，证据不足以提供完整清单，且提供的官方页面链接是虚构的，存在轻微过度回答。,1.0,2.0,1.5,1.0,False,False,False,
s30_review_0048,condition_2d6f542a,Qwen/Qwen3.5-9B,Qwen3.5 9B,agentic,agentic,s30_024,进入ICU以后必须修哪些课程？我应该看哪个官方页面？,curriculum,zh,9.0,Qwen3.5,8.078,0.75,0.625,0.6875,0.25,3,False,1.0,2.0,2.0,1.0,missing_key_condition,over_answering,Lists PE requirements without the evidence limitation and adds teacher-certification detail.,1.0,2.0,1.0,1.0,over_answering,evidence_insufficient,"The answer correctly lists the physical education requirements but implies this is the complete list of required courses, which is not supported by the evidence; the teacher certification note is a minor unsupported extrapolation.",1.0,2.0,1.5,1.0,False,False,False,
s30_review_0049,condition_44a5acc4,Qwen/Qwen3.5-9B,Qwen3.5 9B,single_shot,single-shot,s30_025,大学の卒論にチャットGPTを使っても大丈夫ですか？,policy,ja,9.0,Qwen3.5,0.513,0.625,0.5,0.5625,0.25,3,False,1.0,1.0,1.0,0.0,missing_key_condition,language_or_format_failure,Cautious but in English and omits the available AI-policy guidance.,1.0,1.0,0.0,0.0,retrieval_miss,language_or_format_failure,"The answer correctly states evidence is insufficient but is in English for a Japanese question, and the cited sources [1] and [2] do not contain the relevant policy information found in [5].",1.0,1.0,0.5,0.0,False,False,False,
s30_review_0050,condition_2d6f542a,Qwen/Qwen3.5-9B,Qwen3.5 9B,agentic,agentic,s30_025,大学の卒論にチャットGPTを使っても大丈夫ですか？,policy,ja,9.0,Qwen3.5,10.028,1.0,0.875,0.9375,0.25,3,False,2.0,2.0,2.0,0.0,none,none,Covers the key AI-use limits and states that individual judgment may be needed.,2.0,2.0,2.0,1.0,over_answering,none,回答は証拠に基づき明確で、引用も適切だが、最後の「個別の判断が必要となる可能性」は証拠に直接裏付けられていない軽微な推測を含む。,2.0,2.0,2.0,0.5,True,False,False,
s30_review_0051,condition_44a5acc4,Qwen/Qwen3.5-9B,Qwen3.5 9B,single_shot,single-shot,s30_026,Can I use ChatGPT for my senior thesis at ICU?,policy,en,9.0,Qwen3.5,0.22,0.75,0.375,0.5625,0.75,1,False,1.0,2.0,1.0,0.0,missing_key_condition,evidence_insufficient,Fails to report the explicit senior-thesis generative-AI rule.,0.0,1.0,0.0,0.0,retrieval_miss,evidence_insufficient,"The model answer fails to use the#5 which contains the necessary information to answer the question, and instead incorrectly states that the information is not available.",0.5,1.5,0.5,0.0,False,False,True,deepseek_acceptance_0
s30_review_0052,condition_2d6f542a,Qwen/Qwen3.5-9B,Qwen3.5 9B,agentic,agentic,s30_026,Can I use ChatGPT for my senior thesis at ICU?,policy,en,9.0,Qwen3.5,9.029,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Correctly limits use to authorized policy-compliant use and notes the E-grade consequence.,2.0,2.0,2.0,0.0,none,none,"The answer accurately reflects the retrieved evidence, is clear and concise, and correctly cites the policy passage without unsupported extrapolation.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0053,condition_44a5acc4,Qwen/Qwen3.5-9B,Qwen3.5 9B,single_shot,single-shot,s30_027,我可以在ICU的毕业论文里使用ChatGPT吗？如果资料不够，请明确告诉我。,policy,zh,9.0,Qwen3.5,4.154,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Correctly states unauthorized ChatGPT use is not allowed and quotes the E-grade rule.,2.0,2.0,2.0,0.0,none,none,答案准确引用证据[2]说明禁止未经授权使用生成式AI，并正确指出证据[3]未提供豁免细节，回答安全、清晰且完全基于检索证据。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0054,condition_2d6f542a,Qwen/Qwen3.5-9B,Qwen3.5 9B,agentic,agentic,s30_027,我可以在ICU的毕业论文里使用ChatGPT吗？如果资料不够，请明确告诉我。,policy,zh,9.0,Qwen3.5,8.264,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Correctly states unauthorized AI use and AI-as-own-work are violations with an E grade.,2.0,2.0,2.0,0.0,none,none,答案准确引用了证据，清晰说明了禁止未经授权使用生成式AI的规定，并给出了E等级的后果，完全符合检索到的课程记录。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0055,condition_44a5acc4,Qwen/Qwen3.5-9B,Qwen3.5 9B,single_shot,single-shot,s30_028,鏑木先生が担当している授業は何ですか？,course,ja,9.0,Qwen3.5,3.31,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Lists the retrieved Kaburagi courses with course numbers and terms.,2.0,2.0,2.0,0.0,none,none,回答は検索された証拠に基づいて鏑木先生の担当授業を正確に列挙し、引用も適切で、安全かつ有用である。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0056,condition_2d6f542a,Qwen/Qwen3.5-9B,Qwen3.5 9B,agentic,agentic,s30_028,鏑木先生が担当している授業は何ですか？,course,ja,9.0,Qwen3.5,10.166,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Lists the retrieved Kaburagi courses and excludes an irrelevant course.,2.0,2.0,2.0,0.0,none,none,"The answer correctly lists the courses from the evidence, matches the reference, and includes a helpful note about the excluded course.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0057,condition_44a5acc4,Qwen/Qwen3.5-9B,Qwen3.5 9B,single_shot,single-shot,s30_029,鏑木先生教哪些课？请只根据检索到的ICU课程资料回答。,course,zh,9.0,Qwen3.5,2.999,1.0,0.875,0.9375,0.25,3,False,2.0,2.0,2.0,0.0,none,none,Correctly lists Robotics and Operating Systems from the retrieved course records.,1.0,2.0,2.0,0.0,missing_key_condition,none,模型答案遗漏了参考回答中提到的两门课程（Numerical Methods in Science 和 Senior Seminar in Information Science I），但检索证据中未包含这些课程，因此答案部分有用但不完整。,1.5,2.0,2.0,0.0,True,False,False,
s30_review_0058,condition_2d6f542a,Qwen/Qwen3.5-9B,Qwen3.5 9B,agentic,agentic,s30_029,鏑木先生教哪些课？请只根据检索到的ICU课程资料回答。,course,zh,9.0,Qwen3.5,11.245,1.0,0.875,0.9375,0.25,3,False,2.0,2.0,2.0,0.0,none,none,Correctly lists the Kaburagi courses found in that retrieved set.,1.0,2.0,2.0,0.0,evidence_insufficient,none,答案遗漏了参考回答中提到的Operating Systems和Senior Seminar两门课程，仅基于检索到的证据列出了两门课，但未说明证据可能不完整，导致信息不全面。,1.5,2.0,2.0,0.0,True,False,False,
s30_review_0059,condition_44a5acc4,Qwen/Qwen3.5-9B,Qwen3.5 9B,single_shot,single-shot,s30_030,"After I select courses on the registration website, how can I check whether my registration is actually complete?",registration,en,9.0,Qwen3.5,2.285,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers Registration Result, advisor approval, timing, and rechecking after changes.",2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes the verification steps from the retrieved evidence, is clearly written, and provides relevant citations.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0060,condition_2d6f542a,Qwen/Qwen3.5-9B,Qwen3.5 9B,agentic,agentic,s30_030,"After I select courses on the registration website, how can I check whether my registration is actually complete?",registration,en,9.0,Qwen3.5,8.852,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Covers the complete check procedure and student responsibility.,2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes the evidence, is clear and student-friendly, and cites all relevant sources.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0061,condition_c5b22ff5,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,single_shot,single-shot,s30_001,"I'm a new student and I plan to take JLP, but I don't know which Japanese level I will be placed into. How is the level decided, and where should I check the official information?",language,en,0.8,Qwen3.5,49.194,0.375,0.625,0.5,0.5,2,False,1.0,1.0,0.0,1.0,missing_key_condition,citation_mismatch,Misses in-class reassessment and lacks usable citations.,1.0,1.0,1.0,0.0,evidence_insufficient,none,"The answer correctly identifies the placement test but omits the in-class assessment mentioned in evidence [3], and the JLP website URL is slightly garbled.",1.0,1.0,0.5,0.5,False,False,False,
s30_review_0062,condition_ce83c8c3,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,agentic,agentic,s30_001,"I'm a new student and I plan to take JLP, but I don't know which Japanese level I will be placed into. How is the level decided, and where should I check the official information?",language,en,0.8,Qwen3.5,3.83,0.875,1.0,0.9375,0.25,3,False,2.0,1.0,2.0,0.0,verbose_low_quality,none,Accurate but framed as evidence commentary rather than a concise student answer.,2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes placement based on the test and in-class assessment, cites relevant evidence, and directs to official sources, making it safe and useful.",2.0,1.5,2.0,0.0,True,False,False,
s30_review_0063,condition_c5b22ff5,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,single_shot,single-shot,s30_002,"I missed the normal course registration day because I was sick. Can I still register or change my courses, and what part of the procedure should I pay attention to?",registration,en,0.8,Qwen3.5,3.399,0.75,0.875,0.8125,0.25,3,True,1.0,1.0,2.0,0.0,missing_key_condition,verbose_low_quality,Verbose and omits advisor approval and the fee.,1.0,2.0,2.0,0.0,missing_key_condition,none,"The answer omits the Late Registration fee (3,000 yen) and advisor approval requirement mentioned in the reference answer, which are key procedural details for a student who missed registration day.",1.0,1.5,2.0,0.0,False,False,False,
s30_review_0064,condition_ce83c8c3,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,agentic,agentic,s30_002,"I missed the normal course registration day because I was sick. Can I still register or change my courses, and what part of the procedure should I pay attention to?",registration,en,0.8,Qwen3.5,4.706,0.375,0.375,0.375,0.5,2,True,0.0,1.0,1.0,1.0,unsupported_claim,missing_key_condition,"Misstates consequences and omits SAVE, results, and fee details.",0.0,1.0,0.0,0.0,unsupported_claim,citation_mismatch,"The answer incorrectly claims that missing registration day forces a leave#of#absence or withdrawal, misreading the consequence of#of -net",0.0,1.0,0.5,0.5,False,False,True,gpt_acceptance_0; deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0065,condition_c5b22ff5,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,single_shot,single-shot,s30_003,"If I want to withdraw from a course after seeing my workload, what rules or deadlines should I check before I make the decision?",registration,en,0.8,Qwen3.5,3.909,0.375,0.125,0.25,0.5,2,False,1.0,1.0,0.0,1.0,missing_key_condition,citation_mismatch,Partly covers withdrawal but lacks citations and key registration-change framing.,0.0,1.0,0.0,2.0,unsupported_claim,citation_mismatch,"The answer conflates 'Registration Withdrawal' (all courses) with 'Withdrawal' (leaving the university) and provides deadlines for the latter, which are not supported by the evidence for dropping a single course; it also fails to mention the Registration Change period, making it misleading.",0.5,1.0,0.0,1.5,False,False,True,deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0066,condition_ce83c8c3,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,agentic,agentic,s30_003,"If I want to withdraw from a course after seeing my workload, what rules or deadlines should I check before I make the decision?",registration,en,0.8,Qwen3.5,5.792,0.75,0.5,0.625,0.5,2,False,2.0,1.0,2.0,1.0,over_answering,verbose_low_quality,Mostly correct but includes irrelevant readmission and registration notes.,1.0,1.0,1.0,1.0,unsupported_claim,verbose_low_quality,"The answer mixes course-level withdrawal (not allowed) with full Registration Withdrawal, misapplies withdrawal deadlines to course changes, and includes unsupported details like readmission after three years.",1.5,1.0,1.5,1.0,False,False,False,
s30_review_0067,condition_c5b22ff5,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,single_shot,single-shot,s30_004,I am trying to plan my major requirements and study abroad at the same time. Where should I look to confirm whether courses or credits will count toward my ICU requirements?,major,en,0.8,Qwen3.5,1.344,0.5,0.75,0.625,0.5,2,True,1.0,1.0,1.0,1.0,missing_key_condition,verbose_low_quality,Too narrow and includes an imprecise transfer-student limit.,1.0,2.0,1.0,0.0,missing_key_condition,evidence_insufficient,"The answer correctly points to the ehandbook but omits the crucial step of submitting an application to the Educational Affairs Group for review, which is needed to confirm credit transfer.",1.0,1.5,1.0,0.5,False,False,False,
s30_review_0068,condition_ce83c8c3,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,agentic,agentic,s30_004,I am trying to plan my major requirements and study abroad at the same time. Where should I look to confirm whether courses or credits will count toward my ICU requirements?,major,en,0.8,Qwen3.5,4.775,0.5,0.5,0.5,0.0,4,False,1.0,1.0,1.0,1.0,unsupported_claim,verbose_low_quality,Includes typos and imprecise limits while omitting the major-counting limitation.,1.0,1.0,1.0,1.0,citation_mismatch,unsupported_claim,"The answer correctly points to the eHandbook and brochure for credit transfer, but misattributes transfer limits to unrelated partner pages [4][5] and invents '#39;fresh-mint#39; instead of #39;freshmen#39;.",1.0,1.0,1.0,1.0,False,False,False,
s30_review_0069,condition_c5b22ff5,Qwen/Qwen3.5-0.8B,Qwen3.5 0.8B,single_shot,single-shot,s30_005,"I am worried about senior thesis deadlines. Where can I find the official schedule, and what kind of thesis-related deadlines should I expect to check?",graduation,en,0.8,Qwen3.5,3.058,0.5,0.125,0.3125,0.75,1,False,1.0,2.0,0.0,1.0,citation_mismatch,missing_key_condition,Lacks usable citations and gives unsupported relief-date details.,0.0,1.0,0.0,2.0,unsupported_claim,citation_mismatch,"The answer invents a specific Relief Application deadline (October 10, 2025) not found in the evidence and misrepresents course records as containing the schedule, making it misleading.",0.5,1.5,0.0,1.5,False,False,True,deepseek_acceptance_0; ensemble_quality_below_0.50
